electricity_kwh,renewable_pct,gas_m3,car_km,public_transport_km,short_haul_flights,long_haul_flights,vehicle_factor,diet_value,food_waste_mult,shopping_value,clothing_items,streaming_hours,carbon_footprint
935.0,69.0,72.0,2783.0,5.0,2.0,2.0,0.171,1.9,1.15,1.1,0.0,2.0,13.13
763.0,70.0,130.0,824.0,308.0,4.0,2.0,0.1,1.5,1.0,1.5,36.0,11.0,10.45
509.0,49.0,190.0,405.0,402.0,4.0,1.0,0.1,1.9,1.15,0.72,18.0,1.0,10.04
403.0,77.0,60.0,1970.0,928.0,5.0,1.0,0.1,1.5,1.15,0.72,23.0,1.0,8.95
775.0,16.0,76.0,127.0,776.0,4.0,2.0,0.1,1.5,0.9,0.3,38.0,9.0,9.38
796.0,80.0,79.0,735.0,787.0,5.0,2.0,0.0,1.5,1.15,1.5,13.0,10.0,8.48
640.0,89.0,125.0,1941.0,107.0,1.0,4.0,0.0,3.3,1.0,0.72,23.0,3.0,9.88
573.0,42.0,11.0,1931.0,667.0,6.0,3.0,0.192,2.5,0.9,0.72,26.0,12.0,13.05
474.0,69.0,108.0,2807.0,670.0,1.0,0.0,0.0,3.3,0.9,0.3,37.0,0.0,7.41
215.0,90.0,7.0,1854.0,306.0,2.0,2.0,0.192,1.9,1.15,0.72,36.0,8.0,10.03
12.0,90.0,199.0,785.0,787.0,5.0,0.0,0.0,3.3,0.9,0.72,21.0,8.0,9.51
206.0,54.0,15.0,2306.0,384.0,5.0,3.0,0.0,3.3,0.9,1.5,54.0,5.0,9.21
135.0,13.0,102.0,287.0,532.0,3.0,4.0,0.0,3.3,0.9,0.72,12.0,2.0,9.72
439.0,100.0,179.0,1355.0,657.0,5.0,1.0,0.171,1.9,1.0,0.72,28.0,5.0,11.4
61.0,77.0,180.0,2801.0,432.0,0.0,1.0,0.192,3.3,0.9,1.1,0.0,4.0,15.08
113.0,11.0,33.0,2070.0,288.0,5.0,1.0,0.1,2.5,1.0,1.1,59.0,12.0,10.16
587.0,97.0,140.0,2806.0,145.0,3.0,0.0,0.05,2.5,1.15,1.5,6.0,3.0,9.58
340.0,11.0,106.0,1840.0,575.0,4.0,4.0,0.0,2.5,0.9,1.1,48.0,11.0,11.32
643.0,8.0,87.0,221.0,590.0,3.0,1.0,0.171,1.7,1.15,1.1,57.0,6.0,10.46
846.0,62.0,183.0,1146.0,40.0,1.0,0.0,0.05,1.5,0.9,1.5,23.0,10.0,9.24
815.0,99.0,102.0,1258.0,632.0,5.0,0.0,0.171,1.5,0.9,1.1,28.0,3.0,8.92
768.0,1.0,34.0,2747.0,749.0,4.0,3.0,0.1,1.7,1.0,1.5,44.0,7.0,14.4
83.0,74.0,73.0,2022.0,393.0,4.0,0.0,0.05,1.5,1.0,1.5,46.0,5.0,7.65
969.0,27.0,179.0,261.0,2.0,6.0,3.0,0.1,1.5,1.15,0.3,20.0,9.0,12.02
53.0,91.0,136.0,2512.0,825.0,1.0,1.0,0.171,1.7,0.9,1.1,3.0,5.0,12.02
582.0,54.0,97.0,327.0,989.0,3.0,2.0,0.05,1.9,1.0,1.1,22.0,5.0,9.21
804.0,32.0,140.0,91.0,684.0,5.0,1.0,0.192,3.3,0.9,0.3,57.0,11.0,11.74
756.0,60.0,40.0,1697.0,89.0,4.0,0.0,0.1,1.5,0.9,0.3,5.0,12.0,6.74
803.0,51.0,74.0,2847.0,798.0,5.0,2.0,0.0,1.5,1.0,0.72,18.0,4.0,8.35
57.0,88.0,33.0,2920.0,46.0,4.0,0.0,0.171,3.3,1.0,0.3,47.0,9.0,12.01
925.0,48.0,187.0,1578.0,358.0,2.0,3.0,0.192,2.5,0.9,0.72,2.0,5.0,14.76
799.0,69.0,25.0,41.0,12.0,6.0,0.0,0.192,1.7,0.9,1.1,31.0,10.0,5.97
988.0,75.0,93.0,2768.0,561.0,1.0,2.0,0.0,1.7,1.0,0.72,45.0,2.0,8.0
964.0,6.0,29.0,435.0,778.0,5.0,2.0,0.192,1.9,1.15,1.5,38.0,1.0,12.43
590.0,4.0,50.0,1223.0,995.0,6.0,0.0,0.192,3.3,1.15,0.3,23.0,12.0,12.68
16.0,5.0,102.0,836.0,773.0,4.0,0.0,0.171,1.7,1.0,0.72,14.0,2.0,7.72
557.0,83.0,83.0,2002.0,403.0,4.0,2.0,0.171,2.5,1.15,1.5,8.0,0.0,12.78
809.0,85.0,114.0,2643.0,448.0,2.0,1.0,0.05,1.7,0.9,0.72,41.0,0.0,8.63
363.0,17.0,130.0,2364.0,249.0,3.0,0.0,0.171,1.9,0.9,1.1,24.0,8.0,12.72
548.0,94.0,13.0,2372.0,713.0,5.0,0.0,0.171,1.7,0.9,1.5,21.0,4.0,10.14
611.0,42.0,128.0,996.0,892.0,3.0,1.0,0.171,3.3,1.0,0.3,17.0,10.0,11.93
515.0,56.0,137.0,278.0,440.0,6.0,0.0,0.0,2.5,1.15,0.3,8.0,11.0,8.41
108.0,75.0,160.0,875.0,521.0,3.0,4.0,0.05,1.9,1.15,0.3,17.0,3.0,9.88
651.0,3.0,172.0,2965.0,959.0,0.0,3.0,0.192,1.9,1.15,1.5,35.0,0.0,19.77
865.0,44.0,92.0,2735.0,527.0,1.0,3.0,0.1,2.5,0.9,1.1,47.0,11.0,13.98
283.0,52.0,165.0,1258.0,184.0,0.0,3.0,0.1,3.3,1.0,1.5,41.0,4.0,12.9
523.0,27.0,44.0,1938.0,988.0,1.0,1.0,0.1,1.5,1.15,1.5,20.0,12.0,10.22
704.0,48.0,76.0,255.0,172.0,6.0,1.0,0.1,1.5,1.15,1.5,49.0,1.0,9.17
839.0,26.0,2.0,803.0,659.0,0.0,0.0,0.171,3.3,1.0,1.5,11.0,11.0,10.09
875.0,93.0,10.0,1589.0,115.0,0.0,4.0,0.0,2.5,1.15,1.5,8.0,10.0,7.69
43.0,37.0,59.0,2156.0,121.0,5.0,4.0,0.05,2.5,0.9,1.1,38.0,4.0,9.99
367.0,47.0,200.0,1526.0,317.0,3.0,0.0,0.0,3.3,1.0,1.5,9.0,7.0,10.5
680.0,80.0,1.0,443.0,427.0,0.0,0.0,0.192,2.5,1.15,1.5,42.0,7.0,7.33
116.0,77.0,46.0,2197.0,588.0,1.0,2.0,0.0,2.5,1.0,1.1,30.0,4.0,7.12
223.0,26.0,162.0,2149.0,359.0,3.0,3.0,0.05,1.9,1.15,1.5,52.0,11.0,12.58
30.0,76.0,146.0,942.0,53.0,5.0,4.0,0.1,1.5,1.0,1.1,10.0,7.0,10.09
812.0,32.0,145.0,1364.0,107.0,2.0,0.0,0.171,1.7,1.0,0.3,31.0,12.0,11.15
264.0,88.0,61.0,471.0,268.0,6.0,2.0,0.192,1.9,1.0,0.3,56.0,5.0,8.13
11.0,91.0,9.0,798.0,69.0,1.0,3.0,0.171,1.9,0.9,0.72,12.0,8.0,6.66
865.0,25.0,179.0,248.0,322.0,6.0,4.0,0.1,2.5,1.0,1.5,43.0,10.0,15.09
558.0,51.0,194.0,1609.0,200.0,2.0,2.0,0.171,2.5,0.9,0.3,50.0,12.0,13.63
82.0,32.0,87.0,2321.0,343.0,2.0,2.0,0.192,1.7,1.0,0.72,3.0,9.0,11.7
787.0,28.0,80.0,66.0,546.0,3.0,4.0,0.1,1.7,1.15,0.72,11.0,4.0,10.28
883.0,25.0,169.0,2236.0,753.0,3.0,3.0,0.192,1.5,1.15,1.1,6.0,6.0,17.12
509.0,31.0,13.0,625.0,231.0,1.0,3.0,0.0,1.9,0.9,0.3,39.0,12.0,6.89
820.0,76.0,63.0,246.0,171.0,0.0,0.0,0.192,1.7,0.9,1.5,43.0,8.0,6.8
175.0,87.0,1.0,2181.0,202.0,1.0,3.0,0.171,3.3,1.0,0.3,30.0,6.0,11.03
325.0,91.0,68.0,2029.0,618.0,4.0,2.0,0.05,1.7,0.9,0.3,11.0,7.0,7.16
406.0,74.0,161.0,314.0,3.0,1.0,1.0,0.1,1.5,1.15,0.72,45.0,2.0,8.04
10.0,13.0,94.0,1312.0,960.0,4.0,3.0,0.1,1.5,1.0,1.1,35.0,12.0,10.16
476.0,37.0,189.0,1711.0,28.0,1.0,0.0,0.05,1.9,1.15,0.3,59.0,11.0,9.97
5.0,1.0,181.0,522.0,954.0,3.0,3.0,0.1,2.5,0.9,0.72,7.0,6.0,10.41
988.0,63.0,139.0,1626.0,995.0,0.0,1.0,0.0,2.5,0.9,0.3,57.0,0.0,9.33
429.0,33.0,80.0,827.0,761.0,0.0,0.0,0.05,1.7,1.15,0.72,2.0,6.0,6.71
627.0,46.0,17.0,2575.0,912.0,6.0,1.0,0.171,1.9,1.15,0.72,52.0,8.0,13.4
928.0,1.0,141.0,595.0,736.0,1.0,4.0,0.171,3.3,0.9,1.1,23.0,11.0,15.71
320.0,72.0,23.0,2956.0,385.0,5.0,4.0,0.05,3.3,0.9,0.3,43.0,12.0,10.44
979.0,72.0,20.0,816.0,809.0,3.0,0.0,0.192,3.3,1.15,1.1,49.0,0.0,10.42
271.0,12.0,57.0,1294.0,322.0,3.0,1.0,0.05,1.7,1.15,1.1,1.0,4.0,7.35
830.0,18.0,185.0,1890.0,475.0,4.0,3.0,0.05,1.5,1.0,1.1,15.0,4.0,13.32
886.0,23.0,38.0,299.0,1.0,6.0,1.0,0.1,1.5,1.0,0.72,27.0,5.0,8.31
145.0,86.0,0.0,811.0,642.0,3.0,1.0,0.1,1.9,0.9,0.3,55.0,7.0,5.9
654.0,100.0,181.0,2377.0,528.0,1.0,3.0,0.1,3.3,1.15,1.1,57.0,2.0,14.8
41.0,40.0,41.0,347.0,535.0,5.0,0.0,0.171,1.5,1.0,1.5,0.0,0.0,5.8
926.0,60.0,140.0,937.0,471.0,1.0,2.0,0.05,3.3,1.15,1.5,30.0,10.0,12.64
421.0,62.0,146.0,2778.0,105.0,5.0,3.0,0.171,2.5,0.9,0.72,58.0,11.0,16.17
231.0,49.0,173.0,993.0,803.0,5.0,0.0,0.171,1.5,0.9,0.3,45.0,5.0,9.93
686.0,9.0,121.0,2929.0,319.0,3.0,2.0,0.192,1.7,1.0,1.1,50.0,0.0,17.42
222.0,58.0,115.0,2025.0,4.0,3.0,4.0,0.171,3.3,1.15,0.72,6.0,2.0,14.28
847.0,34.0,153.0,1473.0,951.0,1.0,0.0,0.0,1.7,0.9,1.1,11.0,3.0,9.15
588.0,32.0,130.0,2794.0,730.0,6.0,3.0,0.171,1.5,1.15,1.1,0.0,8.0,16.21
244.0,53.0,132.0,1315.0,55.0,0.0,1.0,0.0,2.5,1.0,0.3,45.0,7.0,7.51
141.0,56.0,50.0,2843.0,315.0,5.0,0.0,0.192,1.9,1.15,0.3,56.0,1.0,12.4
482.0,18.0,4.0,1743.0,723.0,2.0,2.0,0.05,1.5,1.15,0.3,52.0,2.0,7.99
664.0,33.0,200.0,2847.0,837.0,3.0,2.0,0.05,1.7,1.0,0.72,8.0,4.0,12.43
876.0,98.0,11.0,718.0,654.0,4.0,4.0,0.192,2.5,1.15,1.5,39.0,5.0,10.74
337.0,35.0,72.0,932.0,568.0,1.0,1.0,0.05,2.5,0.9,0.3,1.0,9.0,6.84
949.0,68.0,12.0,812.0,321.0,6.0,4.0,0.1,2.5,1.0,1.1,55.0,8.0,10.91
579.0,9.0,200.0,1094.0,250.0,6.0,4.0,0.171,1.9,0.9,1.5,38.0,11.0,15.99
545.0,55.0,28.0,1089.0,205.0,5.0,1.0,0.192,1.7,1.15,1.5,30.0,3.0,9.71
161.0,63.0,122.0,2304.0,471.0,4.0,3.0,0.192,2.5,1.15,0.3,37.0,12.0,14.85
560.0,53.0,121.0,1206.0,994.0,0.0,4.0,0.1,1.5,0.9,1.1,38.0,12.0,11.56
294.0,2.0,51.0,1072.0,252.0,6.0,2.0,0.1,2.5,1.15,0.72,44.0,12.0,10.51
725.0,29.0,156.0,217.0,444.0,3.0,2.0,0.05,1.7,0.9,1.5,17.0,10.0,10.88
257.0,10.0,12.0,2524.0,455.0,4.0,4.0,0.05,1.5,0.9,1.5,34.0,8.0,9.79
341.0,83.0,129.0,1946.0,3.0,1.0,1.0,0.05,2.5,1.15,0.3,55.0,10.0,9.12
435.0,21.0,84.0,1890.0,347.0,0.0,3.0,0.1,2.5,0.9,1.1,34.0,6.0,11.57
8.0,31.0,75.0,2479.0,874.0,3.0,1.0,0.171,1.9,1.15,1.1,36.0,5.0,12.43
697.0,87.0,134.0,2520.0,943.0,5.0,4.0,0.1,1.7,1.0,0.3,22.0,9.0,12.54
677.0,0.0,151.0,557.0,544.0,1.0,4.0,0.0,1.5,0.9,1.5,17.0,9.0,12.12
682.0,19.0,116.0,283.0,765.0,6.0,4.0,0.1,1.5,0.9,1.5,18.0,8.0,12.2
348.0,21.0,125.0,409.0,530.0,1.0,0.0,0.05,2.5,1.0,1.1,8.0,2.0,8.19
391.0,39.0,90.0,2696.0,363.0,5.0,2.0,0.0,1.9,0.9,1.1,3.0,9.0,8.03
882.0,36.0,178.0,7.0,203.0,4.0,3.0,0.192,1.5,1.15,1.5,5.0,11.0,11.92
533.0,62.0,10.0,1363.0,371.0,5.0,1.0,0.192,1.5,1.0,1.1,8.0,12.0,8.84
672.0,94.0,94.0,532.0,501.0,4.0,3.0,0.0,2.5,1.15,1.1,1.0,6.0,8.91
820.0,85.0,167.0,1306.0,617.0,1.0,2.0,0.0,1.5,0.9,0.3,59.0,11.0,8.64
404.0,0.0,67.0,507.0,662.0,6.0,4.0,0.1,3.3,1.15,0.3,33.0,7.0,12.33
101.0,14.0,113.0,627.0,484.0,0.0,0.0,0.192,1.9,1.0,1.5,55.0,2.0,8.92
341.0,86.0,10.0,2836.0,100.0,0.0,3.0,0.171,1.9,1.15,1.1,39.0,3.0,12.21
324.0,17.0,29.0,2679.0,70.0,3.0,2.0,0.0,1.5,1.15,1.1,7.0,1.0,6.38
701.0,62.0,82.0,105.0,31.0,3.0,1.0,0.1,1.7,1.0,1.1,17.0,4.0,7.11
283.0,67.0,11.0,1664.0,244.0,5.0,4.0,0.171,1.5,0.9,0.3,4.0,9.0,9.28
192.0,38.0,163.0,2033.0,97.0,6.0,0.0,0.192,2.5,1.0,0.72,51.0,11.0,13.76
70.0,96.0,48.0,2463.0,557.0,6.0,4.0,0.192,1.9,0.9,0.72,54.0,2.0,13.92
1000.0,18.0,133.0,587.0,472.0,1.0,1.0,0.192,3.3,0.9,1.5,41.0,9.0,13.97
282.0,95.0,50.0,110.0,888.0,4.0,0.0,0.1,2.5,0.9,0.72,31.0,12.0,6.33
332.0,1.0,86.0,2395.0,59.0,0.0,3.0,0.171,2.5,1.0,0.3,17.0,11.0,13.15
139.0,20.0,90.0,2485.0,592.0,3.0,1.0,0.192,1.5,0.9,0.3,3.0,9.0,11.36
353.0,51.0,40.0,407.0,678.0,5.0,1.0,0.1,1.7,1.15,0.3,10.0,4.0,6.43
967.0,46.0,52.0,1045.0,665.0,3.0,2.0,0.1,1.9,1.0,0.72,24.0,12.0,9.99
266.0,81.0,142.0,952.0,484.0,5.0,0.0,0.1,1.9,1.15,1.1,8.0,6.0,8.8
183.0,93.0,70.0,2573.0,427.0,1.0,4.0,0.1,2.5,1.0,0.3,27.0,5.0,10.84
262.0,57.0,49.0,2405.0,736.0,1.0,1.0,0.1,1.5,1.0,0.3,7.0,12.0,7.84
856.0,56.0,155.0,1804.0,918.0,0.0,1.0,0.1,1.5,1.15,1.5,44.0,7.0,12.34
477.0,2.0,155.0,2898.0,342.0,1.0,3.0,0.171,1.5,0.9,1.5,58.0,5.0,17.23
508.0,54.0,27.0,895.0,842.0,3.0,3.0,0.05,1.5,1.15,1.5,28.0,2.0,8.81
977.0,81.0,102.0,1864.0,370.0,4.0,4.0,0.05,1.9,0.9,1.1,52.0,2.0,11.06
960.0,36.0,137.0,546.0,39.0,6.0,3.0,0.192,2.5,0.9,0.3,16.0,7.0,12.21
694.0,32.0,43.0,2886.0,631.0,6.0,0.0,0.05,1.9,1.0,0.72,23.0,1.0,9.07
32.0,78.0,88.0,1042.0,933.0,3.0,4.0,0.0,1.5,0.9,1.1,41.0,12.0,8.86
466.0,20.0,108.0,538.0,88.0,5.0,3.0,0.05,1.5,1.0,1.5,49.0,5.0,10.67
57.0,64.0,103.0,1660.0,738.0,3.0,2.0,0.171,1.7,1.0,0.72,28.0,12.0,10.96
342.0,46.0,190.0,758.0,493.0,2.0,1.0,0.0,2.5,1.0,0.72,29.0,11.0,9.75
984.0,24.0,8.0,1336.0,629.0,0.0,2.0,0.0,1.7,1.15,1.1,25.0,7.0,8.71
135.0,47.0,66.0,1180.0,639.0,4.0,4.0,0.0,1.7,1.15,1.1,53.0,11.0,9.44
708.0,42.0,107.0,2418.0,229.0,6.0,4.0,0.192,1.5,0.9,0.3,35.0,2.0,15.23
300.0,19.0,13.0,959.0,505.0,1.0,1.0,0.1,3.3,1.15,0.72,9.0,12.0,8.53
681.0,49.0,140.0,1284.0,391.0,5.0,0.0,0.05,1.9,1.15,0.3,7.0,10.0,8.82
874.0,43.0,9.0,899.0,588.0,0.0,4.0,0.1,2.5,1.0,1.1,13.0,12.0,10.34
266.0,36.0,186.0,375.0,762.0,2.0,2.0,0.0,1.9,1.15,1.1,25.0,7.0,10.35
738.0,38.0,34.0,2999.0,112.0,1.0,4.0,0.1,3.3,0.9,0.3,42.0,10.0,13.12
734.0,86.0,101.0,1788.0,476.0,4.0,2.0,0.171,2.5,1.15,1.5,35.0,0.0,13.32
621.0,25.0,47.0,1338.0,791.0,2.0,3.0,0.171,2.5,1.15,0.3,34.0,5.0,12.33
464.0,85.0,27.0,1163.0,896.0,1.0,1.0,0.1,1.5,1.0,0.3,30.0,2.0,6.15
400.0,61.0,137.0,446.0,318.0,3.0,4.0,0.0,1.5,0.9,1.1,59.0,10.0,10.24
566.0,2.0,115.0,1341.0,493.0,3.0,3.0,0.1,1.5,0.9,0.3,24.0,6.0,11.06
786.0,43.0,106.0,2250.0,691.0,2.0,0.0,0.171,3.3,1.0,0.3,29.0,1.0,13.62
982.0,53.0,157.0,59.0,639.0,4.0,1.0,0.1,2.5,0.9,1.1,45.0,1.0,11.03
292.0,16.0,146.0,1922.0,417.0,0.0,4.0,0.05,2.5,0.9,1.5,43.0,10.0,12.54
178.0,0.0,12.0,2360.0,914.0,6.0,2.0,0.1,2.5,0.9,0.3,11.0,0.0,9.45
685.0,50.0,155.0,2738.0,720.0,6.0,3.0,0.0,1.7,1.0,1.1,11.0,1.0,10.75
650.0,9.0,20.0,1867.0,928.0,3.0,0.0,0.0,1.9,1.0,1.1,26.0,6.0,7.74
325.0,91.0,108.0,8.0,679.0,2.0,1.0,0.05,1.9,1.0,1.5,33.0,9.0,7.92
647.0,85.0,1.0,2146.0,141.0,3.0,2.0,0.05,3.3,1.15,0.3,13.0,10.0,8.04
174.0,50.0,189.0,2850.0,134.0,1.0,0.0,0.171,2.5,0.9,0.72,49.0,6.0,14.17
941.0,50.0,76.0,1641.0,184.0,4.0,3.0,0.171,3.3,0.9,0.3,38.0,9.0,13.57
653.0,38.0,151.0,2778.0,368.0,5.0,0.0,0.1,2.5,1.15,0.72,3.0,12.0,12.89
76.0,47.0,0.0,2463.0,502.0,1.0,1.0,0.1,1.5,1.0,0.3,21.0,0.0,6.52
240.0,6.0,186.0,2784.0,683.0,3.0,0.0,0.192,3.3,1.15,0.72,13.0,5.0,16.83
394.0,92.0,13.0,2306.0,763.0,1.0,2.0,0.192,1.7,1.0,0.3,5.0,0.0,9.78
967.0,42.0,45.0,1483.0,364.0,0.0,1.0,0.192,2.5,1.0,0.72,37.0,9.0,11.68
931.0,53.0,45.0,473.0,10.0,3.0,1.0,0.0,1.7,1.15,0.72,50.0,1.0,7.45
341.0,5.0,107.0,720.0,736.0,6.0,2.0,0.0,3.3,1.15,1.5,60.0,1.0,12.64
232.0,44.0,124.0,297.0,229.0,2.0,3.0,0.171,3.3,1.15,1.1,47.0,5.0,11.76
609.0,17.0,101.0,2787.0,367.0,2.0,2.0,0.05,3.3,1.15,0.72,60.0,9.0,13.43
847.0,92.0,66.0,855.0,310.0,3.0,0.0,0.1,1.7,1.15,0.3,37.0,9.0,6.46
263.0,46.0,176.0,2761.0,628.0,6.0,1.0,0.171,2.5,1.15,1.5,22.0,11.0,16.71
509.0,10.0,131.0,1360.0,549.0,6.0,4.0,0.171,1.9,1.15,1.1,39.0,9.0,15.23
326.0,30.0,5.0,830.0,674.0,4.0,3.0,0.171,3.3,1.15,0.3,51.0,2.0,10.87
646.0,67.0,10.0,2731.0,141.0,1.0,0.0,0.05,1.5,1.0,1.5,36.0,3.0,6.78
859.0,37.0,63.0,410.0,356.0,5.0,3.0,0.1,3.3,1.15,0.72,46.0,11.0,12.47
631.0,77.0,101.0,713.0,424.0,1.0,0.0,0.171,2.5,0.9,0.3,46.0,3.0,8.05
864.0,4.0,91.0,178.0,791.0,0.0,4.0,0.0,1.9,1.0,1.5,23.0,5.0,12.25
410.0,65.0,170.0,843.0,890.0,4.0,4.0,0.1,1.9,0.9,1.5,41.0,4.0,12.74
848.0,0.0,186.0,1770.0,13.0,1.0,3.0,0.1,1.9,0.9,1.1,45.0,3.0,14.98
690.0,98.0,96.0,2886.0,912.0,3.0,2.0,0.05,3.3,0.9,0.72,33.0,8.0,10.56
628.0,37.0,174.0,1622.0,939.0,0.0,3.0,0.192,3.3,1.0,1.1,22.0,3.0,16.23
546.0,90.0,92.0,1451.0,97.0,6.0,2.0,0.0,1.7,1.0,1.1,31.0,7.0,7.74
929.0,86.0,52.0,2971.0,645.0,0.0,2.0,0.05,1.5,0.9,0.3,15.0,1.0,7.03
836.0,44.0,110.0,2512.0,821.0,1.0,3.0,0.171,3.3,0.9,1.5,52.0,10.0,17.58
396.0,20.0,147.0,2181.0,256.0,1.0,4.0,0.192,1.9,1.15,1.5,28.0,3.0,16.24
896.0,72.0,133.0,739.0,360.0,0.0,1.0,0.171,1.9,1.0,0.3,49.0,6.0,9.33
439.0,87.0,97.0,667.0,851.0,6.0,3.0,0.171,3.3,1.15,1.1,46.0,12.0,12.93
605.0,69.0,15.0,2333.0,161.0,2.0,1.0,0.171,1.7,1.15,0.72,25.0,10.0,10.27
371.0,89.0,151.0,1891.0,483.0,2.0,4.0,0.05,1.7,0.9,0.72,31.0,1.0,10.2
743.0,23.0,18.0,483.0,782.0,0.0,2.0,0.1,1.5,1.0,1.5,39.0,6.0,9.09
157.0,31.0,76.0,624.0,1000.0,4.0,1.0,0.1,1.5,1.0,0.72,41.0,7.0,7.88
640.0,84.0,105.0,1077.0,943.0,2.0,3.0,0.192,3.3,1.0,0.3,14.0,3.0,11.76
56.0,54.0,55.0,410.0,273.0,2.0,4.0,0.0,2.5,1.15,1.1,48.0,4.0,9.11
99.0,51.0,0.0,2259.0,503.0,4.0,2.0,0.05,1.9,0.9,0.3,15.0,10.0,6.29
980.0,8.0,107.0,1686.0,233.0,0.0,1.0,0.1,1.5,0.9,0.72,41.0,12.0,11.79
657.0,17.0,72.0,636.0,991.0,4.0,2.0,0.05,1.9,0.9,0.72,38.0,12.0,10.11
496.0,18.0,192.0,249.0,544.0,5.0,1.0,0.05,1.7,0.9,1.5,58.0,11.0,11.76
226.0,85.0,62.0,2975.0,718.0,6.0,0.0,0.171,2.5,0.9,1.1,20.0,12.0,12.93
495.0,77.0,60.0,2227.0,221.0,5.0,2.0,0.0,3.3,1.0,0.72,45.0,10.0,8.89
125.0,74.0,98.0,1893.0,774.0,2.0,1.0,0.171,2.5,0.9,1.1,59.0,12.0,12.22
716.0,50.0,163.0,2380.0,190.0,5.0,1.0,0.0,2.5,1.0,1.5,48.0,11.0,11.32
151.0,38.0,87.0,68.0,38.0,5.0,2.0,0.0,2.5,1.15,0.3,51.0,2.0,8.28
404.0,97.0,60.0,1520.0,13.0,5.0,0.0,0.171,2.5,1.0,0.3,31.0,4.0,8.58
98.0,56.0,8.0,678.0,831.0,6.0,4.0,0.1,3.3,0.9,1.1,13.0,1.0,9.49
392.0,43.0,59.0,1225.0,155.0,0.0,2.0,0.0,1.5,1.15,1.5,56.0,1.0,7.76
465.0,83.0,115.0,2495.0,309.0,6.0,0.0,0.05,2.5,0.9,1.5,21.0,0.0,9.37
836.0,97.0,184.0,184.0,227.0,0.0,0.0,0.1,1.5,1.0,1.5,35.0,2.0,7.79
602.0,23.0,92.0,403.0,875.0,1.0,3.0,0.171,1.7,0.9,0.72,23.0,6.0,10.05
236.0,98.0,135.0,2340.0,724.0,0.0,2.0,0.171,3.3,0.9,0.72,11.0,10.0,13.33
932.0,5.0,161.0,2892.0,14.0,1.0,3.0,0.05,2.5,0.9,0.3,20.0,0.0,13.46
782.0,67.0,150.0,1921.0,573.0,4.0,2.0,0.1,2.5,1.0,1.1,53.0,4.0,13.29
879.0,2.0,97.0,2605.0,45.0,1.0,2.0,0.1,3.3,1.0,1.1,10.0,12.0,14.83
785.0,4.0,141.0,1679.0,709.0,6.0,0.0,0.0,1.7,1.15,0.72,43.0,2.0,10.94
163.0,54.0,138.0,2622.0,869.0,0.0,1.0,0.05,1.9,1.0,0.72,32.0,12.0,9.36
307.0,22.0,148.0,2076.0,647.0,5.0,3.0,0.1,2.5,1.0,0.72,16.0,5.0,13.07
605.0,72.0,155.0,2199.0,437.0,2.0,0.0,0.05,1.7,1.15,0.3,4.0,3.0,8.07
991.0,15.0,28.0,1149.0,921.0,1.0,2.0,0.1,1.7,0.9,0.72,15.0,9.0,10.31
790.0,17.0,99.0,2603.0,101.0,2.0,1.0,0.05,1.7,1.15,1.1,23.0,10.0,10.91
778.0,14.0,92.0,1349.0,349.0,5.0,4.0,0.1,1.5,1.15,1.5,22.0,6.0,13.42
102.0,35.0,47.0,321.0,340.0,3.0,4.0,0.171,3.3,1.15,0.72,16.0,7.0,9.94
340.0,1.0,163.0,587.0,944.0,5.0,3.0,0.0,1.5,0.9,0.3,39.0,6.0,10.43
360.0,75.0,156.0,317.0,609.0,1.0,1.0,0.192,3.3,1.0,1.5,15.0,12.0,10.7
277.0,18.0,64.0,1797.0,144.0,1.0,3.0,0.0,1.5,1.0,1.1,27.0,0.0,7.39
158.0,98.0,155.0,2621.0,6.0,0.0,4.0,0.05,2.5,1.0,0.72,49.0,7.0,11.31
435.0,38.0,71.0,1966.0,805.0,2.0,1.0,0.1,1.9,1.0,0.72,4.0,4.0,9.22
70.0,8.0,194.0,106.0,349.0,1.0,4.0,0.192,1.9,0.9,1.1,28.0,2.0,10.5
305.0,12.0,139.0,2425.0,375.0,3.0,0.0,0.171,1.7,0.9,1.1,55.0,2.0,13.31
674.0,60.0,83.0,2039.0,269.0,5.0,3.0,0.192,1.7,1.15,1.1,7.0,2.0,13.43
324.0,4.0,81.0,2328.0,171.0,3.0,3.0,0.1,1.9,1.15,0.72,24.0,0.0,11.43
411.0,2.0,197.0,2437.0,116.0,1.0,0.0,0.05,1.7,1.0,0.72,36.0,10.0,10.52
44.0,42.0,119.0,437.0,206.0,2.0,3.0,0.1,3.3,1.0,1.1,18.0,0.0,9.95
398.0,35.0,30.0,775.0,224.0,2.0,4.0,0.192,2.5,1.0,1.5,1.0,4.0,10.43
541.0,49.0,135.0,1368.0,930.0,6.0,2.0,0.192,3.3,1.0,0.3,7.0,1.0,13.54
212.0,31.0,13.0,1234.0,602.0,3.0,1.0,0.192,2.5,1.15,0.72,18.0,6.0,9.34
805.0,53.0,167.0,295.0,406.0,1.0,0.0,0.0,1.7,0.9,1.5,47.0,4.0,9.34
958.0,84.0,50.0,2766.0,457.0,2.0,4.0,0.1,2.5,1.0,1.5,45.0,4.0,12.98
424.0,4.0,20.0,159.0,837.0,1.0,2.0,0.171,2.5,1.15,0.72,56.0,5.0,9.29
867.0,10.0,53.0,2119.0,804.0,2.0,3.0,0.192,2.5,1.15,0.3,0.0,7.0,15.27
